labeled set size,Dataset,Initialization Method,Transfer Learning Dataset,AL Runs,Sampling Size,Attribute Summarizer,Attribute Comparator,Embeddings,Epochs,Batch Size,LR Decay,Data Augmentation,High.Conf.LS,DA Threshold,Run 1: f1,Run 1: precision,Run 1: recall,Run 1: pos_neg_ratio,Run 2: f1,Run 2: precision,Run 2: recall,Run 2: pos_neg_ratio,Run 3: f1,Run 3: precision,Run 3: recall,Run 3: pos_neg_ratio,F1 Mean,F1 Std,Precision Mean,Precision Std,Recall Mean,Recall Std
640,amazon_google,Random Sample 500,,50,20,hybrid,abs-diff,fasttext.en.bin,20,20,0.8,False,False,0,0.439,0.333,0.641,5,0.492,0.457,0.533,4,0.49,0.449,0.541,3,0.474,0.03,0.413,0.069,0.572,0.06
660,amazon_google,Random Sample 500,,50,20,hybrid,abs-diff,fasttext.en.bin,20,20,0.8,False,False,0,0.482,0.381,0.656,5,0.52,0.421,0.68,4,0.466,0.405,0.548,3,0.489,0.028,0.402,0.02,0.628,0.07
680,amazon_google,Random Sample 500,,50,20,hybrid,abs-diff,fasttext.en.bin,20,20,0.8,False,False,0,0.478,0.348,0.764,5,0.524,0.487,0.568,4,0.475,0.426,0.537,3,0.492,0.027,0.42,0.07,0.623,0.123
700,amazon_google,Random Sample 500,,50,20,hybrid,abs-diff,fasttext.en.bin,20,20,0.8,False,False,0,0.476,0.38,0.637,5,0.48,0.437,0.533,3,0.524,0.464,0.602,3,0.493,0.027,0.427,0.043,0.591,0.053
720,amazon_google,Random Sample 500,,50,20,hybrid,abs-diff,fasttext.en.bin,20,20,0.8,False,False,0,0.46,0.363,0.629,5,0.52,0.466,0.587,3,0.497,0.475,0.521,3,0.492,0.03,0.435,0.062,0.579,0.054
740,amazon_google,Random Sample 500,,50,20,hybrid,abs-diff,fasttext.en.bin,20,20,0.8,False,False,0,0.458,0.368,0.606,5,0.491,0.369,0.734,4,0.478,0.428,0.541,3,0.476,0.017,0.388,0.034,0.627,0.098
760,amazon_google,Random Sample 500,,50,20,hybrid,abs-diff,fasttext.en.bin,20,20,0.8,False,False,0,0.436,0.405,0.471,5,0.523,0.482,0.571,4,0.511,0.498,0.525,3,0.49,0.047,0.462,0.05,0.522,0.05
780,amazon_google,Random Sample 500,,50,20,hybrid,abs-diff,fasttext.en.bin,20,20,0.8,False,False,0,0.45,0.398,0.517,5,0.506,0.44,0.595,3,0.515,0.444,0.614,3,0.49,0.035,0.427,0.025,0.575,0.051
800,amazon_google,Random Sample 500,,50,20,hybrid,abs-diff,fasttext.en.bin,20,20,0.8,False,False,0,0.46,0.436,0.486,5,0.483,0.525,0.448,3,0.555,0.497,0.629,3,0.499,0.05,0.486,0.046,0.521,0.095
820,amazon_google,Random Sample 500,,50,20,hybrid,abs-diff,fasttext.en.bin,20,20,0.8,False,False,0,0.527,0.443,0.649,4,0.506,0.558,0.463,3,0.504,0.484,0.525,3,0.512,0.013,0.495,0.058,0.546,0.095
840,amazon_google,Random Sample 500,,50,20,hybrid,abs-diff,fasttext.en.bin,20,20,0.8,False,False,0,0.516,0.418,0.672,4,0.522,0.444,0.633,3,0.551,0.526,0.579,3,0.53,0.019,0.463,0.056,0.628,0.047
860,amazon_google,Random Sample 500,,50,20,hybrid,abs-diff,fasttext.en.bin,20,20,0.8,False,False,0,0.506,0.467,0.552,4,0.532,0.434,0.687,3,0.561,0.555,0.568,3,0.533,0.028,0.485,0.063,0.602,0.074
880,amazon_google,Random Sample 500,,50,20,hybrid,abs-diff,fasttext.en.bin,20,20,0.8,False,False,0,0.527,0.498,0.56,4,0.487,0.434,0.556,3,0.545,0.538,0.552,3,0.52,0.03,0.49,0.052,0.556,0.004
900,amazon_google,Random Sample 500,,50,20,hybrid,abs-diff,fasttext.en.bin,20,20,0.8,False,False,0,0.549,0.489,0.625,4,0.489,0.364,0.741,3,0.547,0.542,0.552,3,0.528,0.034,0.465,0.091,0.639,0.095
920,amazon_google,Random Sample 500,,50,20,hybrid,abs-diff,fasttext.en.bin,20,20,0.8,False,False,0,0.511,0.471,0.56,4,0.563,0.469,0.703,3,0.534,0.562,0.51,3,0.536,0.026,0.501,0.053,0.591,0.1
940,amazon_google,Random Sample 500,,50,20,hybrid,abs-diff,fasttext.en.bin,20,20,0.8,False,False,0,0.485,0.39,0.641,4,0.527,0.466,0.606,4,0.565,0.477,0.691,3,0.526,0.04,0.444,0.047,0.646,0.043
960,amazon_google,Random Sample 500,,50,20,hybrid,abs-diff,fasttext.en.bin,20,20,0.8,False,False,0,0.494,0.46,0.533,4,0.524,0.49,0.564,4,0.573,0.556,0.591,3,0.53,0.04,0.502,0.049,0.563,0.029
980,amazon_google,Random Sample 500,,50,20,hybrid,abs-diff,fasttext.en.bin,20,20,0.8,False,False,0,0.541,0.518,0.568,4,0.489,0.504,0.475,4,0.604,0.541,0.683,3,0.545,0.058,0.521,0.019,0.575,0.104
1000,amazon_google,Random Sample 500,,50,20,hybrid,abs-diff,fasttext.en.bin,20,20,0.8,False,False,0,0.51,0.425,0.637,4,0.562,0.58,0.544,3,0.531,0.568,0.498,3,0.534,0.026,0.524,0.086,0.56,0.071
