labeled set size,Dataset,Initialization Method,Transfer Learning Dataset,AL Runs,Sampling Size,Attribute Summarizer,Attribute Comparator,Embeddings,Epochs,Batch Size,LR Decay,Data Augmentation,High.Conf.LS,DA Threshold,Run 1: f1,Run 1: precision,Run 1: recall,Run 1: pos_neg_ratio,Run 1: da labels,Run 2: f1,Run 2: precision,Run 2: recall,Run 2: pos_neg_ratio,Run 2: da labels,Run 3: f1,Run 3: precision,Run 3: recall,Run 3: pos_neg_ratio,Run 3: da labels,F1 Mean,F1 Std,Precision Mean,Precision Std,Recall Mean,Recall Std
540,dbpedia_viaf,Transfer Learning,dbpedia_dnb,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0.99,0.824,0.787,0.865,1,"[3, 4, 0, 60]",0.826,0.869,0.787,2,"[74, 0, 0, 10]",0.791,0.698,0.912,10,"[1538, 1, 0, 9]",0.814,0.02,0.785,0.086,0.855,0.063
560,dbpedia_viaf,Transfer Learning,dbpedia_dnb,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0.99,0.837,0.823,0.851,3,"[234, 0, 0, 1]",0.826,0.78,0.878,2,"[0, 0, 0, 16]",0.866,0.866,0.866,1,"[0, 5, 0, 153]",0.843,0.021,0.823,0.043,0.865,0.014
580,dbpedia_viaf,Transfer Learning,dbpedia_dnb,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0.99,0.774,0.699,0.866,2,"[0, 4, 0, 40]",0.85,0.806,0.898,2,"[85, 1, 0, 14]",0.822,0.772,0.878,9,"[1333, 0, 0, 2]",0.815,0.038,0.759,0.055,0.881,0.016
600,dbpedia_viaf,Transfer Learning,dbpedia_dnb,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0.99,0.824,0.763,0.897,2,"[67, 14, 0, 66]",0.871,0.877,0.866,2,"[0, 1, 0, 28]",0.866,0.852,0.88,1,"[0, 3, 0, 176]",0.854,0.026,0.831,0.06,0.881,0.016
620,dbpedia_viaf,Transfer Learning,dbpedia_dnb,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0.99,0.856,0.79,0.934,2,"[2, 6, 0, 30]",0.864,0.837,0.893,2,"[82, 1, 0, 9]",0.82,0.844,0.797,6,"[814, 0, 0, 3]",0.847,0.023,0.824,0.029,0.875,0.07
640,dbpedia_viaf,Transfer Learning,dbpedia_dnb,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0.99,0.867,0.87,0.863,2,"[69, 0, 0, 7]",0.877,0.854,0.902,2,"[0, 1, 0, 13]",0.871,0.871,0.871,1,"[0, 1, 0, 139]",0.872,0.005,0.865,0.01,0.879,0.021
660,dbpedia_viaf,Transfer Learning,dbpedia_dnb,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0.99,0.833,0.796,0.873,2,"[0, 0, 0, 6]",0.829,0.779,0.885,5,"[989, 1, 0, 22]",0.829,0.804,0.854,7,"[1058, 0, 1, 0]",0.83,0.002,0.793,0.013,0.871,0.016
680,dbpedia_viaf,Transfer Learning,dbpedia_dnb,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0.99,0.834,0.794,0.878,1,"[3, 21, 0, 77]",0.88,0.896,0.865,1,"[0, 4, 0, 101]",0.885,0.921,0.851,1,"[0, 0, 0, 169]",0.866,0.028,0.87,0.067,0.865,0.014
700,dbpedia_viaf,Transfer Learning,dbpedia_dnb,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0.99,0.831,0.85,0.814,5,"[747, 0, 0, 0]",0.855,0.793,0.927,10,"[2179, 0, 0, 0]",0.822,0.809,0.836,4,"[420, 0, 0, 3]",0.836,0.017,0.817,0.029,0.859,0.06
720,dbpedia_viaf,Transfer Learning,dbpedia_dnb,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0.99,0.898,0.897,0.898,1,"[0, 1, 0, 136]",0.884,0.887,0.88,1,"[0, 3, 0, 326]",0.856,0.818,0.898,2,"[0, 3, 0, 80]",0.879,0.021,0.867,0.043,0.892,0.01
740,dbpedia_viaf,Transfer Learning,dbpedia_dnb,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0.99,0.851,0.847,0.854,4,"[489, 0, 0, 0]",0.87,0.825,0.92,6,"[1367, 0, 0, 11]",0.885,0.921,0.851,2,"[114, 0, 0, 14]",0.869,0.017,0.864,0.05,0.875,0.039
760,dbpedia_viaf,Transfer Learning,dbpedia_dnb,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0.99,0.892,0.893,0.89,1,"[0, 3, 0, 102]",0.89,0.886,0.893,1,"[0, 0, 0, 224]",0.866,0.887,0.846,2,"[0, 0, 0, 19]",0.883,0.014,0.889,0.004,0.876,0.026
780,dbpedia_viaf,Transfer Learning,dbpedia_dnb,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0.99,0.875,0.853,0.897,5,"[760, 0, 1, 0]",0.857,0.801,0.92,8,"[1906, 0, 1, 6]",0.848,0.785,0.922,7,"[1553, 0, 0, 20]",0.86,0.014,0.813,0.036,0.913,0.014
800,dbpedia_viaf,Transfer Learning,dbpedia_dnb,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0.99,0.898,0.862,0.937,1,"[0, 7, 0, 87]",0.896,0.891,0.9,1,"[0, 4, 0, 272]",0.902,0.915,0.89,1,"[0, 3, 0, 277]",0.899,0.003,0.889,0.027,0.909,0.025
820,dbpedia_viaf,Transfer Learning,dbpedia_dnb,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0.99,0.895,0.898,0.892,3,"[377, 0, 1, 0]",0.878,0.845,0.914,7,"[1767, 0, 1, 0]",0.84,0.9,0.788,8,"[1635, 0, 0, 0]",0.871,0.028,0.881,0.031,0.865,0.067
840,dbpedia_viaf,Transfer Learning,dbpedia_dnb,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0.99,0.888,0.865,0.912,1,"[0, 8, 0, 104]",0.916,0.911,0.92,1,"[0, 3, 0, 265]",0.901,0.895,0.907,1,"[0, 0, 0, 103]",0.902,0.014,0.89,0.023,0.913,0.007
860,dbpedia_viaf,Transfer Learning,dbpedia_dnb,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0.99,0.894,0.903,0.885,4,"[662, 0, 0, 0]",0.858,0.823,0.897,8,"[1817, 0, 1, 0]",0.894,0.889,0.898,5,"[791, 0, 0, 0]",0.882,0.021,0.872,0.043,0.893,0.007
880,dbpedia_viaf,Transfer Learning,dbpedia_dnb,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0.99,0.903,0.897,0.91,1,"[0, 1, 0, 105]",0.902,0.868,0.937,1,"[0, 2, 0, 245]",0.914,0.901,0.927,1,"[0, 1, 0, 197]",0.906,0.007,0.889,0.018,0.925,0.014
900,dbpedia_viaf,Transfer Learning,dbpedia_dnb,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0.99,0.88,0.847,0.915,4,"[734, 0, 0, 0]",0.891,0.893,0.888,6,"[1484, 0, 0, 0]",0.894,0.878,0.91,5,"[956, 0, 0, 0]",0.888,0.007,0.873,0.023,0.904,0.014
920,dbpedia_viaf,Transfer Learning,dbpedia_dnb,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0.99,0.908,0.91,0.905,1,"[0, 3, 0, 225]",0.908,0.902,0.914,1,"[0, 2, 0, 202]",0.913,0.921,0.905,1,"[0, 0, 0, 203]",0.91,0.003,0.911,0.01,0.908,0.005
940,dbpedia_viaf,Transfer Learning,dbpedia_dnb,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0.99,0.875,0.858,0.892,4,"[642, 0, 0, 0]",0.908,0.883,0.934,7,"[1863, 0, 1, 0]",0.898,0.874,0.924,5,"[848, 0, 0, 0]",0.894,0.017,0.872,0.013,0.917,0.022
960,dbpedia_viaf,Transfer Learning,dbpedia_dnb,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0.99,0.906,0.894,0.917,1,"[0, 4, 0, 94]",0.922,0.931,0.914,1,"[0, 2, 0, 278]",0.91,0.919,0.902,1,"[0, 1, 0, 148]",0.913,0.008,0.915,0.019,0.911,0.008
980,dbpedia_viaf,Transfer Learning,dbpedia_dnb,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0.99,0.884,0.861,0.909,4,"[937, 0, 0, 0]",0.886,0.838,0.939,7,"[1857, 0, 1, 0]",0.871,0.859,0.883,4,"[679, 0, 0, 2]",0.88,0.008,0.853,0.013,0.91,0.028
1000,dbpedia_viaf,Transfer Learning,dbpedia_dnb,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0.99,0.928,0.929,0.927,1,"[0, 1, 0, 144]",0.923,0.911,0.936,1,"[0, 4, 0, 330]",0.917,0.919,0.915,1,"[0, 3, 0, 131]",0.923,0.006,0.92,0.009,0.926,0.011
