labeled set size,Dataset,Initialization Method,Transfer Learning Dataset,AL Runs,Sampling Size,Attribute Summarizer,Attribute Comparator,Embeddings,Epochs,Batch Size,LR Decay,Data Augmentation,High.Conf.LS,DA Threshold,Run 1: f1,Run 1: precision,Run 1: recall,Run 1: pos_neg_ratio,Run 1: da labels,Run 2: f1,Run 2: precision,Run 2: recall,Run 2: pos_neg_ratio,Run 2: da labels,Run 3: f1,Run 3: precision,Run 3: recall,Run 3: pos_neg_ratio,Run 3: da labels,F1 Mean,F1 Std,Precision Mean,Precision Std,Recall Mean,Recall Std
460,dbpedia_viaf,Transfer Learning,dbpedia_dnb,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,True,0,0.834,0.842,0.827,1,"[10, 0, 0, 10]",0.824,0.811,0.838,1,"[10, 1, 0, 9]",0.831,0.878,0.788,1,"[10, 0, 0, 10]",0.83,0.005,0.844,0.034,0.818,0.026
480,dbpedia_viaf,Transfer Learning,dbpedia_dnb,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,True,0,0.842,0.813,0.873,1,"[10, 0, 0, 10]",0.837,0.808,0.868,1,"[10, 0, 0, 10]",0.852,0.899,0.81,1,"[10, 0, 0, 10]",0.844,0.008,0.84,0.051,0.85,0.035
500,dbpedia_viaf,Transfer Learning,dbpedia_dnb,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,True,0,0.854,0.86,0.849,1,"[10, 1, 0, 9]",0.819,0.787,0.854,1,"[10, 0, 0, 10]",0.863,0.878,0.849,1,"[10, 1, 0, 9]",0.845,0.023,0.842,0.048,0.851,0.003
520,dbpedia_viaf,Transfer Learning,dbpedia_dnb,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,True,0,0.863,0.847,0.88,1,"[10, 0, 0, 10]",0.846,0.799,0.9,1,"[10, 0, 0, 10]",0.835,0.828,0.841,1,"[10, 0, 0, 10]",0.848,0.014,0.825,0.024,0.874,0.03
540,dbpedia_viaf,Transfer Learning,dbpedia_dnb,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,True,0,0.879,0.893,0.865,1,"[10, 0, 0, 10]",0.872,0.868,0.876,1,"[10, 0, 0, 10]",0.864,0.892,0.838,1,"[10, 0, 0, 10]",0.872,0.008,0.884,0.014,0.86,0.02
560,dbpedia_viaf,Transfer Learning,dbpedia_dnb,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,True,0,0.873,0.868,0.878,1,"[10, 0, 0, 10]",0.849,0.818,0.882,1,"[10, 0, 0, 10]",0.863,0.89,0.838,1,"[10, 0, 0, 10]",0.862,0.012,0.859,0.037,0.866,0.024
580,dbpedia_viaf,Transfer Learning,dbpedia_dnb,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,True,0,0.875,0.875,0.875,1,"[10, 0, 0, 10]",0.873,0.851,0.897,1,"[10, 0, 0, 10]",0.851,0.892,0.814,1,"[10, 0, 0, 10]",0.866,0.013,0.873,0.021,0.862,0.043
600,dbpedia_viaf,Transfer Learning,dbpedia_dnb,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,True,0,0.885,0.859,0.914,1,"[10, 0, 0, 10]",0.855,0.846,0.865,1,"[9, 0, 1, 10]",0.868,0.88,0.856,1,"[10, 1, 0, 9]",0.869,0.015,0.862,0.017,0.878,0.031
620,dbpedia_viaf,Transfer Learning,dbpedia_dnb,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,True,0,0.903,0.896,0.909,1,"[10, 0, 0, 10]",0.88,0.859,0.904,1,"[10, 0, 0, 10]",0.875,0.9,0.851,1,"[10, 0, 0, 10]",0.886,0.015,0.885,0.023,0.888,0.032
640,dbpedia_viaf,Transfer Learning,dbpedia_dnb,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,True,0,0.865,0.86,0.87,1,"[10, 0, 0, 10]",0.874,0.875,0.873,1,"[10, 1, 0, 9]",0.882,0.875,0.888,1,"[9, 0, 1, 10]",0.874,0.009,0.87,0.009,0.877,0.01
660,dbpedia_viaf,Transfer Learning,dbpedia_dnb,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,True,0,0.884,0.882,0.887,1,"[10, 2, 0, 8]",0.884,0.858,0.912,1,"[10, 0, 0, 10]",0.901,0.92,0.882,1,"[10, 0, 0, 10]",0.89,0.01,0.887,0.031,0.894,0.016
680,dbpedia_viaf,Transfer Learning,dbpedia_dnb,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,True,0,0.913,0.899,0.929,1,"[10, 0, 0, 10]",0.872,0.875,0.868,1,"[10, 0, 0, 10]",0.885,0.894,0.875,1,"[10, 0, 0, 10]",0.89,0.021,0.889,0.013,0.891,0.033
700,dbpedia_viaf,Transfer Learning,dbpedia_dnb,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,True,0,0.889,0.869,0.91,1,"[10, 0, 0, 10]",0.88,0.86,0.902,1,"[10, 0, 0, 10]",0.889,0.899,0.878,1,"[10, 0, 0, 10]",0.886,0.005,0.876,0.02,0.897,0.017
720,dbpedia_viaf,Transfer Learning,dbpedia_dnb,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,True,0,0.91,0.915,0.905,1,"[10, 0, 0, 10]",0.897,0.88,0.915,1,"[10, 0, 0, 10]",0.891,0.9,0.882,1,"[10, 0, 0, 10]",0.899,0.01,0.898,0.018,0.901,0.017
740,dbpedia_viaf,Transfer Learning,dbpedia_dnb,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,True,0,0.908,0.914,0.902,1,"[10, 0, 0, 10]",0.891,0.889,0.893,1,"[10, 0, 0, 10]",0.898,0.917,0.88,1,"[10, 0, 0, 10]",0.899,0.009,0.907,0.015,0.892,0.011
760,dbpedia_viaf,Transfer Learning,dbpedia_dnb,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,True,0,0.908,0.895,0.922,1,"[10, 0, 0, 10]",0.889,0.863,0.917,1,"[10, 0, 0, 10]",0.897,0.893,0.902,1,"[10, 0, 0, 10]",0.898,0.01,0.884,0.018,0.914,0.01
780,dbpedia_viaf,Transfer Learning,dbpedia_dnb,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,True,0,0.913,0.904,0.922,1,"[10, 0, 0, 10]",0.876,0.874,0.878,1,"[10, 0, 0, 10]",0.904,0.933,0.876,1,"[10, 0, 0, 10]",0.898,0.019,0.904,0.03,0.892,0.026
800,dbpedia_viaf,Transfer Learning,dbpedia_dnb,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,True,0,0.91,0.887,0.934,1,"[10, 1, 0, 9]",0.882,0.874,0.89,1,"[10, 0, 0, 10]",0.892,0.902,0.883,1,"[10, 0, 0, 10]",0.895,0.014,0.888,0.014,0.902,0.028
820,dbpedia_viaf,Transfer Learning,dbpedia_dnb,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,True,0,0.908,0.883,0.934,1,"[10, 0, 0, 10]",0.892,0.882,0.902,1,"[10, 1, 0, 9]",0.912,0.931,0.893,1,"[10, 0, 0, 10]",0.904,0.011,0.899,0.028,0.91,0.022
840,dbpedia_viaf,Transfer Learning,dbpedia_dnb,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,True,0,0.925,0.923,0.927,1,"[10, 0, 0, 10]",0.895,0.894,0.897,1,"[10, 1, 0, 9]",0.91,0.902,0.919,1,"[10, 0, 0, 10]",0.91,0.015,0.906,0.015,0.914,0.016
860,dbpedia_viaf,Transfer Learning,dbpedia_dnb,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,True,0,0.899,0.879,0.92,1,"[10, 1, 0, 9]",0.904,0.899,0.909,1,"[10, 0, 0, 10]",0.907,0.929,0.887,1,"[10, 0, 0, 10]",0.903,0.004,0.902,0.025,0.905,0.017
880,dbpedia_viaf,Transfer Learning,dbpedia_dnb,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,True,0,0.922,0.899,0.946,1,"[10, 0, 0, 10]",0.911,0.908,0.914,1,"[10, 0, 0, 10]",0.907,0.921,0.893,1,"[10, 0, 0, 10]",0.913,0.008,0.909,0.011,0.918,0.027
900,dbpedia_viaf,Transfer Learning,dbpedia_dnb,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,True,0,0.928,0.926,0.931,1,"[10, 0, 0, 10]",0.916,0.903,0.929,1,"[10, 0, 0, 10]",0.916,0.936,0.897,1,"[10, 0, 0, 10]",0.92,0.007,0.922,0.017,0.919,0.019
920,dbpedia_viaf,Transfer Learning,dbpedia_dnb,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,True,0,0.924,0.93,0.919,1,"[10, 0, 0, 10]",0.916,0.92,0.912,1,"[10, 0, 0, 10]",0.915,0.935,0.897,1,"[10, 0, 0, 10]",0.918,0.005,0.928,0.008,0.909,0.011
940,dbpedia_viaf,Transfer Learning,dbpedia_dnb,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,True,0,0.919,0.902,0.936,1,"[10, 0, 0, 10]",0.916,0.908,0.924,1,"[10, 0, 0, 10]",0.92,0.919,0.92,1,"[10, 0, 0, 10]",0.918,0.002,0.91,0.009,0.927,0.008
960,dbpedia_viaf,Transfer Learning,dbpedia_dnb,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,True,0,0.925,0.895,0.956,1,"[10, 0, 0, 10]",0.899,0.878,0.922,1,"[10, 0, 0, 10]",0.915,0.904,0.926,1,"[10, 0, 0, 10]",0.913,0.013,0.892,0.013,0.935,0.019
980,dbpedia_viaf,Transfer Learning,dbpedia_dnb,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,True,0,0.921,0.911,0.931,1,"[10, 0, 0, 10]",0.904,0.891,0.917,1,"[10, 0, 0, 10]",0.923,0.921,0.926,1,"[10, 0, 0, 10]",0.916,0.01,0.908,0.015,0.925,0.007
1000,dbpedia_viaf,Transfer Learning,dbpedia_dnb,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,True,0,0.923,0.908,0.937,1,"[10, 0, 0, 10]",0.915,0.905,0.924,1,"[10, 0, 0, 10]",0.926,0.939,0.914,1,"[10, 0, 0, 10]",0.921,0.006,0.917,0.019,0.925,0.012
