labeled set size,Dataset,Initialization Method,Transfer Learning Dataset,AL Runs,Sampling Size,Attribute Summarizer,Attribute Comparator,Embeddings,Epochs,Batch Size,LR Decay,Data Augmentation,High.Conf.LS,DA Threshold,Run 1: f1,Run 1: precision,Run 1: recall,Run 1: pos_neg_ratio,Run 1: da labels,Run 2: f1,Run 2: precision,Run 2: recall,Run 2: pos_neg_ratio,Run 2: da labels,Run 3: f1,Run 3: precision,Run 3: recall,Run 3: pos_neg_ratio,Run 3: da labels,F1 Mean,F1 Std,Precision Mean,Precision Std,Recall Mean,Recall Std
220,cameras,Transfer Learning,watches,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0,0.562,0.606,0.523,2,"[10, 7, 0, 3]",0.559,0.711,0.46,1,"[10, 4, 0, 6]",0.516,0.593,0.457,2,"[10, 9, 0, 1]",0.546,0.021,0.637,0.053,0.48,0.03
240,cameras,Transfer Learning,watches,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0,0.551,0.701,0.453,2,"[10, 5, 0, 5]",0.589,0.678,0.52,1,"[9, 4, 1, 6]",0.556,0.649,0.487,2,"[9, 4, 1, 6]",0.565,0.017,0.676,0.021,0.487,0.027
260,cameras,Transfer Learning,watches,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0,0.543,0.626,0.48,2,"[10, 7, 0, 3]",0.562,0.671,0.483,1,"[10, 6, 0, 4]",0.548,0.627,0.487,2,"[10, 5, 0, 5]",0.551,0.008,0.641,0.021,0.483,0.003
280,cameras,Transfer Learning,watches,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0,0.567,0.667,0.493,2,"[10, 6, 0, 4]",0.603,0.672,0.547,2,"[9, 5, 1, 5]",0.563,0.688,0.477,2,"[10, 5, 0, 5]",0.578,0.018,0.676,0.009,0.506,0.03
300,cameras,Transfer Learning,watches,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0,0.571,0.697,0.483,2,"[10, 4, 0, 6]",0.599,0.601,0.597,2,"[10, 0, 0, 10]",0.556,0.631,0.497,2,"[10, 6, 0, 4]",0.575,0.018,0.643,0.04,0.526,0.051
320,cameras,Transfer Learning,watches,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0,0.538,0.738,0.423,2,"[10, 6, 0, 4]",0.592,0.633,0.557,2,"[10, 4, 0, 6]",0.522,0.629,0.447,2,"[10, 5, 0, 5]",0.551,0.03,0.667,0.05,0.476,0.058
340,cameras,Transfer Learning,watches,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0,0.585,0.662,0.523,2,"[10, 7, 0, 3]",0.603,0.684,0.54,2,"[10, 5, 0, 5]",0.562,0.606,0.523,2,"[10, 4, 0, 6]",0.583,0.017,0.651,0.033,0.529,0.008
360,cameras,Transfer Learning,watches,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0,0.557,0.676,0.473,2,"[10, 7, 0, 3]",0.616,0.671,0.57,2,"[10, 4, 0, 6]",0.539,0.659,0.457,2,"[10, 4, 0, 6]",0.571,0.033,0.669,0.007,0.5,0.05
380,cameras,Transfer Learning,watches,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0,0.597,0.727,0.507,2,"[10, 1, 0, 9]",0.592,0.627,0.56,2,"[10, 5, 0, 5]",0.546,0.634,0.48,2,"[10, 4, 0, 6]",0.578,0.023,0.663,0.046,0.516,0.033
400,cameras,Transfer Learning,watches,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0,0.557,0.676,0.473,2,"[10, 4, 0, 6]",0.62,0.667,0.58,2,"[10, 6, 0, 4]",0.541,0.614,0.483,2,"[10, 3, 0, 7]",0.573,0.034,0.652,0.027,0.512,0.048
420,cameras,Transfer Learning,watches,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0,0.574,0.693,0.49,2,"[10, 3, 0, 7]",0.587,0.594,0.58,2,"[9, 4, 1, 6]",0.564,0.67,0.487,2,"[10, 4, 0, 6]",0.575,0.009,0.652,0.042,0.519,0.043
440,cameras,Transfer Learning,watches,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0,0.593,0.75,0.49,2,"[10, 3, 0, 7]",0.591,0.64,0.55,2,"[10, 6, 0, 4]",0.59,0.651,0.54,2,"[10, 5, 0, 5]",0.591,0.001,0.68,0.049,0.527,0.026
460,cameras,Transfer Learning,watches,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0,0.589,0.648,0.54,2,"[10, 2, 0, 8]",0.588,0.642,0.543,2,"[10, 6, 0, 4]",0.579,0.649,0.523,2,"[10, 6, 0, 4]",0.585,0.004,0.646,0.003,0.535,0.009
480,cameras,Transfer Learning,watches,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0,0.599,0.688,0.53,2,"[10, 4, 0, 6]",0.62,0.735,0.537,2,"[10, 6, 0, 4]",0.559,0.662,0.483,2,"[10, 5, 0, 5]",0.593,0.025,0.695,0.03,0.517,0.024
500,cameras,Transfer Learning,watches,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0,0.609,0.716,0.53,2,"[10, 5, 0, 5]",0.621,0.73,0.54,2,"[10, 3, 0, 7]",0.585,0.691,0.507,2,"[10, 7, 0, 3]",0.605,0.015,0.712,0.016,0.526,0.014
520,cameras,Transfer Learning,watches,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0,0.591,0.672,0.527,2,"[9, 6, 1, 4]",0.622,0.783,0.517,2,"[10, 1, 0, 9]",0.559,0.675,0.477,2,"[10, 4, 0, 6]",0.591,0.026,0.71,0.052,0.507,0.022
540,cameras,Transfer Learning,watches,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0,0.586,0.722,0.493,2,"[10, 5, 0, 5]",0.61,0.648,0.577,2,"[10, 0, 0, 10]",0.59,0.681,0.52,2,"[10, 5, 0, 5]",0.595,0.01,0.684,0.03,0.53,0.035
560,cameras,Transfer Learning,watches,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0,0.579,0.78,0.46,2,"[9, 3, 1, 7]",0.606,0.685,0.543,2,"[10, 4, 0, 6]",0.611,0.734,0.523,2,"[10, 4, 0, 6]",0.599,0.014,0.733,0.039,0.509,0.035
580,cameras,Transfer Learning,watches,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0,0.635,0.715,0.57,2,"[10, 2, 0, 8]",0.619,0.672,0.573,2,"[10, 2, 0, 8]",0.62,0.699,0.557,2,"[9, 2, 1, 8]",0.625,0.007,0.695,0.018,0.567,0.007
600,cameras,Transfer Learning,watches,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0,0.61,0.701,0.54,2,"[8, 3, 2, 7]",0.634,0.694,0.583,2,"[10, 5, 0, 5]",0.629,0.748,0.543,2,"[10, 3, 0, 7]",0.624,0.01,0.714,0.024,0.555,0.02
620,cameras,Transfer Learning,watches,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0,0.591,0.716,0.503,2,"[10, 0, 0, 10]",0.643,0.616,0.673,2,"[10, 5, 0, 5]",0.619,0.708,0.55,2,"[10, 5, 0, 5]",0.618,0.021,0.68,0.045,0.575,0.072
640,cameras,Transfer Learning,watches,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0,0.611,0.65,0.577,2,"[9, 1, 1, 9]",0.638,0.657,0.62,2,"[10, 5, 0, 5]",0.597,0.7,0.52,2,"[9, 1, 1, 9]",0.615,0.017,0.669,0.022,0.572,0.041
660,cameras,Transfer Learning,watches,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0,0.622,0.709,0.553,2,"[10, 2, 0, 8]",0.622,0.688,0.567,2,"[10, 5, 0, 5]",0.616,0.622,0.61,2,"[10, 3, 0, 7]",0.62,0.003,0.673,0.037,0.577,0.024
680,cameras,Transfer Learning,watches,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0,0.603,0.654,0.56,2,"[9, 2, 1, 8]",0.639,0.738,0.563,2,"[10, 1, 0, 9]",0.638,0.72,0.573,2,"[9, 2, 1, 8]",0.627,0.017,0.704,0.036,0.565,0.006
700,cameras,Transfer Learning,watches,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0,0.61,0.725,0.527,2,"[9, 4, 1, 6]",0.664,0.749,0.597,2,"[10, 3, 0, 7]",0.624,0.69,0.57,2,"[10, 2, 0, 8]",0.633,0.023,0.721,0.024,0.565,0.029
720,cameras,Transfer Learning,watches,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0,0.646,0.758,0.563,2,"[10, 2, 0, 8]",0.668,0.764,0.593,2,"[10, 0, 0, 10]",0.63,0.668,0.597,2,"[10, 2, 0, 8]",0.648,0.016,0.73,0.044,0.584,0.015
740,cameras,Transfer Learning,watches,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0,0.629,0.646,0.613,2,"[10, 3, 0, 7]",0.657,0.699,0.62,2,"[10, 1, 0, 9]",0.627,0.648,0.607,2,"[10, 2, 0, 8]",0.638,0.014,0.664,0.025,0.613,0.005
760,cameras,Transfer Learning,watches,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0,0.624,0.757,0.53,2,"[10, 5, 0, 5]",0.641,0.726,0.573,2,"[10, 1, 0, 9]",0.616,0.736,0.53,2,"[10, 3, 0, 7]",0.627,0.01,0.74,0.013,0.544,0.02
780,cameras,Transfer Learning,watches,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0,0.626,0.727,0.55,2,"[10, 4, 0, 6]",0.663,0.768,0.583,2,"[10, 1, 0, 9]",0.6,0.734,0.507,2,"[10, 2, 0, 8]",0.63,0.026,0.743,0.018,0.547,0.031
800,cameras,Transfer Learning,watches,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0,0.662,0.719,0.613,2,"[10, 5, 0, 5]",0.667,0.688,0.647,2,"[10, 0, 0, 10]",0.639,0.743,0.56,2,"[10, 2, 0, 8]",0.656,0.012,0.717,0.023,0.607,0.036
820,cameras,Transfer Learning,watches,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0,0.593,0.69,0.52,2,"[10, 3, 0, 7]",0.659,0.713,0.613,2,"[9, 3, 1, 7]",0.602,0.764,0.497,2,"[10, 2, 0, 8]",0.618,0.029,0.722,0.031,0.543,0.05
840,cameras,Transfer Learning,watches,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0,0.6,0.729,0.51,2,"[10, 4, 0, 6]",0.665,0.714,0.623,2,"[10, 5, 0, 5]",0.642,0.678,0.61,2,"[9, 2, 1, 8]",0.636,0.027,0.707,0.021,0.581,0.05
860,cameras,Transfer Learning,watches,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0,0.662,0.675,0.65,2,"[10, 5, 0, 5]",0.693,0.779,0.623,2,"[10, 1, 0, 9]",0.639,0.706,0.583,2,"[10, 3, 0, 7]",0.665,0.022,0.72,0.044,0.619,0.028
880,cameras,Transfer Learning,watches,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0,0.647,0.747,0.57,2,"[10, 4, 0, 6]",0.686,0.738,0.64,2,"[10, 1, 0, 9]",0.65,0.667,0.633,2,"[10, 4, 0, 6]",0.661,0.018,0.717,0.036,0.614,0.031
900,cameras,Transfer Learning,watches,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0,0.651,0.79,0.553,2,"[9, 2, 1, 8]",0.684,0.762,0.62,2,"[10, 1, 0, 9]",0.636,0.737,0.56,2,"[10, 5, 0, 5]",0.657,0.02,0.763,0.022,0.578,0.03
920,cameras,Transfer Learning,watches,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0,0.662,0.776,0.577,2,"[9, 1, 1, 9]",0.672,0.638,0.71,2,"[10, 1, 0, 9]",0.633,0.655,0.613,2,"[9, 1, 1, 9]",0.656,0.017,0.69,0.061,0.633,0.056
940,cameras,Transfer Learning,watches,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0,0.631,0.682,0.587,2,"[9, 0, 1, 10]",0.672,0.661,0.683,2,"[10, 5, 0, 5]",0.624,0.65,0.6,2,"[9, 2, 1, 8]",0.642,0.021,0.664,0.013,0.623,0.043
960,cameras,Transfer Learning,watches,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0,0.642,0.753,0.56,2,"[10, 4, 0, 6]",0.682,0.749,0.627,2,"[10, 6, 0, 4]",0.685,0.708,0.663,2,"[10, 4, 0, 6]",0.67,0.02,0.737,0.02,0.617,0.043
980,cameras,Transfer Learning,watches,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0,0.663,0.741,0.6,2,"[9, 2, 1, 8]",0.682,0.717,0.65,2,"[10, 6, 0, 4]",0.631,0.716,0.563,2,"[10, 3, 0, 7]",0.659,0.021,0.725,0.012,0.604,0.036
1000,cameras,Transfer Learning,watches,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0,0.672,0.752,0.607,2,"[9, 2, 1, 8]",0.697,0.795,0.62,2,"[10, 2, 0, 8]",0.631,0.773,0.533,2,"[10, 2, 0, 8]",0.667,0.027,0.773,0.018,0.587,0.038
