labeled set size,Dataset,Initialization Method,Transfer Learning Dataset,AL Runs,Sampling Size,Attribute Summarizer,Attribute Comparator,Embeddings,Epochs,Batch Size,LR Decay,Data Augmentation,High.Conf.LS,DA Threshold,Run 1: f1,Run 1: precision,Run 1: recall,Run 1: pos_neg_ratio,Run 1: da labels,Run 2: f1,Run 2: precision,Run 2: recall,Run 2: pos_neg_ratio,Run 2: da labels,Run 3: f1,Run 3: precision,Run 3: recall,Run 3: pos_neg_ratio,Run 3: da labels,F1 Mean,F1 Std,Precision Mean,Precision Std,Recall Mean,Recall Std
800,dbpedia_dnb,Transfer Learning,dbpedia_viaf,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0.99,0.738,0.642,0.868,4,"[414, 1, 0, 5]",0.767,0.897,0.67,1,"[0, 4, 0, 76]",0.772,0.802,0.744,2,"[8, 2, 0, 46]",0.759,0.015,0.78,0.105,0.761,0.082
820,dbpedia_dnb,Transfer Learning,dbpedia_viaf,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0.99,0.771,0.757,0.785,2,"[0, 23, 0, 80]",0.751,0.693,0.819,9,"[2235, 0, 2, 5]",0.734,0.715,0.755,4,"[804, 4, 0, 63]",0.752,0.015,0.722,0.027,0.786,0.026
840,dbpedia_dnb,Transfer Learning,dbpedia_viaf,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0.99,0.737,0.653,0.846,2,"[73, 19, 0, 25]",0.802,0.8,0.804,1,"[0, 5, 0, 89]",0.774,0.805,0.746,2,"[0, 4, 0, 72]",0.771,0.027,0.753,0.071,0.799,0.041
860,dbpedia_dnb,Transfer Learning,dbpedia_viaf,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0.99,0.735,0.635,0.872,2,"[0, 12, 0, 37]",0.756,0.74,0.772,4,"[589, 0, 0, 1]",0.782,0.762,0.804,2,"[55, 0, 0, 6]",0.758,0.019,0.712,0.055,0.816,0.042
880,dbpedia_dnb,Transfer Learning,dbpedia_viaf,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0.99,0.758,0.683,0.853,2,"[3, 11, 0, 46]",0.776,0.862,0.706,1,"[0, 4, 0, 139]",0.783,0.864,0.716,2,"[1, 0, 0, 25]",0.772,0.011,0.803,0.085,0.758,0.067
900,dbpedia_dnb,Transfer Learning,dbpedia_viaf,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0.99,0.772,0.724,0.827,2,"[0, 12, 0, 51]",0.762,0.675,0.874,7,"[1635, 0, 0, 11]",0.749,0.718,0.783,3,"[244, 0, 0, 14]",0.761,0.009,0.706,0.022,0.828,0.037
920,dbpedia_dnb,Transfer Learning,dbpedia_viaf,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0.99,0.81,0.806,0.814,2,"[19, 5, 0, 19]",0.784,0.787,0.78,1,"[0, 7, 0, 164]",0.763,0.701,0.836,2,"[0, 3, 0, 38]",0.786,0.019,0.765,0.046,0.81,0.023
940,dbpedia_dnb,Transfer Learning,dbpedia_viaf,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0.99,0.822,0.826,0.819,2,"[0, 3, 0, 3]",0.798,0.814,0.783,4,"[614, 0, 0, 0]",0.755,0.76,0.751,2,"[2, 4, 0, 66]",0.792,0.028,0.8,0.029,0.784,0.028
960,dbpedia_dnb,Transfer Learning,dbpedia_viaf,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0.99,0.815,0.846,0.787,2,"[3, 1, 0, 5]",0.77,0.686,0.878,2,"[0, 1, 0, 58]",0.791,0.821,0.763,2,"[2, 0, 0, 12]",0.792,0.018,0.784,0.07,0.809,0.05
980,dbpedia_dnb,Transfer Learning,dbpedia_viaf,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0.99,0.793,0.771,0.817,2,"[0, 1, 0, 9]",0.786,0.823,0.753,2,"[98, 5, 0, 103]",0.751,0.77,0.733,2,"[140, 0, 1, 15]",0.777,0.018,0.788,0.025,0.768,0.036
1000,dbpedia_dnb,Transfer Learning,dbpedia_viaf,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0.99,0.795,0.784,0.806,2,"[14, 1, 0, 8]",0.765,0.756,0.774,2,"[18, 3, 0, 67]",0.773,0.712,0.844,2,"[0, 1, 0, 26]",0.778,0.013,0.751,0.03,0.808,0.029
